AÑO;MES;CENTRO COSTO;AREA;NOMBRE DEL CARGO;PLAZAS AUTORIZADAS INDEFINIDAS
"2025";"09. SEPTIEMBRE";"42054";"111 TIENDA KOAJ TUNAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42127";"112 TIENDA KOAJ SAUCES";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42057";"119 TIENDA KOAJ SAN MARTIN P1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42128";"134 TIENDA KOAJ PORTAL 80";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42062";"138 TIENDA KOAJ PALATINO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42068";"139 TIENDA KOAJ CRA 62 A";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42147";"159 TIENDA KOAJ RESTREPO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42163";"167 TIENDA KOAJ GRAN ESTACION";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42169";"170 TIENDA KOAJ UNIC. OCCIDENTE";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42183";"176 TIENDA KOAJ BULEVAR";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42185";"177 TIENDA KOAJ FONTIBON";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42195";"178 TIENDA KOAJ PLAZA DE LAS AMERICAS 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42212";"179 TIENDA KOAJ BOSA CENTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42186";"180 TIENDA KOAJ MERCURIO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42202";"184 TIENDA KOAJ TOBERIN";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42220";"187 TIENDA KOAJ LAS FERIAS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42197";"189 TIENDA KOAJ MONTEVIDEO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42234";"193 TIENDA KOAJ LA FELICIDAD";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42236";"194 TIENDA KOAJ VENTURA TERREROS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42238";"195 TIENDA KOAJ METROPOLIS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42239";"196 TIENDA KOAJ LUCERO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42242";"197 TIENDA KOAJ GAITANA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42245";"199 TIENDA KOAJ EL EDEN";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42247";"200-TIENDA KOAJ VENTURA TERREROS II";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42248";"530 TIENDA KOAJ SUBA RINCON";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42249";"531 TIENDA KOAJ TUNAL II";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42252";"537 TIENDA KOAJ RESTREPO 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42253";"538 TIENDA KOAJ LO NUESTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42254";"539 TIENDA KOAJ CALLE 12 CENTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42258";"541 TIENDA KOAJ FACTORY";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42261";"545 TIENDA KOAJ TITAN III";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"09. SEPTIEMBRE";"42263";"547 TIENDA KOAJ PERDOMO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42021";"002 TIENDA KOAJ 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42022";"003 TIENDA KOAJ 4";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42122";"009 TIENDA KOAJ GALERIAS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42059";"026 TIENDA KOAJ SAN MARTIN P2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"41029";"031 TIENDA KOAJ CAFAM FLORESTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42126";"036 TIENDA KOAJ UNICENTRO BOGOTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42135";"037 TIENDA KOAJ CALLE 18 MONTEVIDEO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42095";"041 TIENDA KOAJ CRA 62 N";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42096";"042 TIENDA KOAJ CENTRO MAYOR";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42138";"056 TIENDA KOAJ DIVER PLAZA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42146";"060 TIENDA KOAJ CHAPINERO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42162";"068  TIENDA KOAJ HAYUELOS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42170";"070 TIENDA KOAJ TINTAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42167";"073 TIENDA URBANA MICENTRO - EL PORVEN";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42184";"076 TIENDA KOAJ SANTAFE 1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42194";"079 TIENDA KOAJ PLAZA DE LAS AMERICAS 1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42168";"081 TIENDA KOAJ K-60";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42198";"083 TIENDA KOAJ CENTRO BOGOTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42216";"086 TIENDA KOAJ KENNEDY 1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42219";"087 TIENDA KOAJ SANTAFE 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42224";"090 TIENDA KOAJ KENNEDY 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42227";"092 TIENDA KOAJ COLINA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42229";"093 TIENDA KOAJ SALITRE N";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42235";"094 TIENDA KOAJ GRAN PLAZA BOSA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42237";"095 TIENDA KOAJ 20 DE JULIO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42240";"096 TIENDA KOAJ LA VICTORIA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42243";"098 TIENDA KOAJ ALAMOS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42244";"099 TIENDA KOAJ SANTA LIBRADA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42246";"100 TIENDA KOAJ CARRERA DECIMA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42036";"104 TIENDA KOAJ CALLE 18  CENTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42042";"105 TIENDA KOAJ SALITRE 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42054";"111 TIENDA KOAJ TUNAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42127";"112 TIENDA KOAJ SAUCES";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42057";"119 TIENDA KOAJ SAN MARTIN P1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42128";"134 TIENDA KOAJ PORTAL 80";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42062";"138 TIENDA KOAJ PALATINO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42068";"139 TIENDA KOAJ CRA 62 A";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42139";"157 TIENDA KOAJ TITAN";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42147";"159 TIENDA KOAJ RESTREPO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42163";"167 TIENDA KOAJ GRAN ESTACION";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42169";"170 TIENDA KOAJ UNIC. OCCIDENTE";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42183";"176 TIENDA KOAJ BULEVAR";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42185";"177 TIENDA KOAJ FONTIBON";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42195";"178 TIENDA KOAJ PLAZA DE LAS AMERICAS 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42212";"179 TIENDA KOAJ BOSA CENTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42186";"180 TIENDA KOAJ MERCURIO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42202";"184 TIENDA KOAJ TOBERIN";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42220";"187 TIENDA KOAJ LAS FERIAS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42197";"189 TIENDA KOAJ MONTEVIDEO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42236";"194 TIENDA KOAJ VENTURA TERREROS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42239";"196 TIENDA KOAJ LUCERO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42242";"197 TIENDA SUBA GAITANA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42245";"199 TIENDA KOAJ EL EDEN";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42247";"200-TIENDA KOAJ VENTURA TERREROS II";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42248";"530 TIENDA KOAJ SUBA RINCON";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42249";"531 TIENDA KOAJ TUNAL II";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42252";"537 TIENDA KOAJ RESTREPO 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42253";"538 TIENDA KOAJ LO NUESTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42254";"539 TIENDA KOAJ CALLE 12 CENTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42257";"540 TIENDA KOAJ TITAN II";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42258";"541 TIENDA KOAJ FACTORY";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"02. FEBRERO";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42021";"002 TIENDA KOAJ 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42022";"003 TIENDA KOAJ 4";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42122";"009 TIENDA KOAJ GALERIAS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42059";"026 TIENDA KOAJ SAN MARTIN P2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"41029";"031 TIENDA KOAJ CAFAM FLORESTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42126";"036 TIENDA KOAJ UNICENTRO BOGOTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42135";"037 TIENDA KOAJ CALLE 18 MONTEVIDEO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42095";"041 TIENDA KOAJ CRA 62 N";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42096";"042 TIENDA KOAJ CENTRO MAYOR";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42138";"056 TIENDA KOAJ DIVER PLAZA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42146";"060 TIENDA KOAJ CHAPINERO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42162";"068  TIENDA KOAJ HAYUELOS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42170";"070 TIENDA KOAJ TINTAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42167";"073 TIENDA URBANA MICENTRO - EL PORVEN";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42184";"076 TIENDA KOAJ SANTAFE 1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42194";"079 TIENDA KOAJ PLAZA DE LAS AMERICAS 1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42168";"081 TIENDA KOAJ K-60";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42198";"083 TIENDA KOAJ CENTRO BOGOTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42216";"086 TIENDA KOAJ KENNEDY 1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42219";"087 TIENDA KOAJ SANTAFE 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42224";"090 TIENDA KOAJ KENNEDY 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42227";"092 TIENDA KOAJ COLINA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42229";"093 TIENDA KOAJ SALITRE N";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42235";"094 TIENDA KOAJ GRAN PLAZA BOSA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42237";"095 TIENDA KOAJ 20 DE JULIO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42240";"096 TIENDA KOAJ LA VICTORIA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42243";"098 TIENDA KOAJ ALAMOS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42244";"099 TIENDA KOAJ SANTA LIBRADA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42246";"100 TIENDA KOAJ CARRERA DECIMA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42036";"104 TIENDA KOAJ CALLE 18  CENTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42042";"105 TIENDA KOAJ SALITRE 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42054";"111 TIENDA KOAJ TUNAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42127";"112 TIENDA KOAJ SAUCES";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42057";"119 TIENDA KOAJ SAN MARTIN P1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42128";"134 TIENDA KOAJ PORTAL 80";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42062";"138 TIENDA KOAJ PALATINO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42068";"139 TIENDA KOAJ CRA 62 A";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42139";"157 TIENDA KOAJ TITAN";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42147";"159 TIENDA KOAJ RESTREPO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42163";"167 TIENDA KOAJ GRAN ESTACION";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42169";"170 TIENDA KOAJ UNIC. OCCIDENTE";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42183";"176 TIENDA KOAJ BULEVAR";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42185";"177 TIENDA KOAJ FONTIBON";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42195";"178 TIENDA KOAJ PLAZA DE LAS AMERICAS 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42212";"179 TIENDA KOAJ BOSA CENTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42186";"180 TIENDA KOAJ MERCURIO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42202";"184 TIENDA KOAJ TOBERIN";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42220";"187 TIENDA KOAJ LAS FERIAS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42197";"189 TIENDA KOAJ MONTEVIDEO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42236";"194 TIENDA KOAJ VENTURA TERREROS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42239";"196 TIENDA KOAJ LUCERO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42242";"197 TIENDA SUBA GAITANA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42245";"199 TIENDA KOAJ EL EDEN";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42247";"200-TIENDA KOAJ VENTURA TERREROS II";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42248";"530 TIENDA KOAJ SUBA RINCON";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42249";"531 TIENDA KOAJ TUNAL II";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42252";"537 TIENDA KOAJ RESTREPO 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42253";"538 TIENDA KOAJ LO NUESTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42254";"539 TIENDA KOAJ CALLE 12 CENTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42257";"540 TIENDA KOAJ TITAN II";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42258";"541 TIENDA KOAJ FACTORY";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"01. ENERO";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42021";"002 TIENDA KOAJ 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42022";"003 TIENDA KOAJ 4";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42122";"009 TIENDA KOAJ GALERIAS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42059";"026 TIENDA KOAJ SAN MARTIN P2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"41029";"031 TIENDA KOAJ CAFAM FLORESTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42126";"036 TIENDA KOAJ UNICENTRO BOGOTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42135";"037 TIENDA KOAJ CALLE 18 MONTEVIDEO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42095";"041 TIENDA KOAJ CRA 62 N";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42096";"042 TIENDA KOAJ CENTRO MAYOR";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42138";"056 TIENDA KOAJ DIVER PLAZA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42146";"060 TIENDA KOAJ CHAPINERO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42162";"068  TIENDA KOAJ HAYUELOS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42170";"070 TIENDA KOAJ TINTAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42167";"073 TIENDA URBANA MICENTRO - EL PORVEN";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42184";"076 TIENDA KOAJ SANTAFE 1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42194";"079 TIENDA KOAJ PLAZA DE LAS AMERICAS 1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42168";"081 TIENDA KOAJ K-60";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42198";"083 TIENDA KOAJ CENTRO BOGOTA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42216";"086 TIENDA KOAJ KENNEDY 1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42219";"087 TIENDA KOAJ SANTAFE 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42224";"090 TIENDA KOAJ KENNEDY 2";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42227";"092 TIENDA KOAJ COLINA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42229";"093 TIENDA KOAJ SALITRE N";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42235";"094 TIENDA KOAJ GRAN PLAZA BOSA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42237";"095 TIENDA KOAJ 20 DE JULIO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42240";"096 TIENDA KOAJ LA VICTORIA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42243";"098 TIENDA KOAJ ALAMOS";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42244";"099 TIENDA KOAJ SANTA LIBRADA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42246";"100 TIENDA KOAJ CARRERA DECIMA";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42036";"104 TIENDA KOAJ CALLE 18  CENTRO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42054";"111 TIENDA KOAJ TUNAL";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42127";"112 TIENDA KOAJ SAUCES";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42057";"119 TIENDA KOAJ SAN MARTIN P1";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42128";"134 TIENDA KOAJ PORTAL 80";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42062";"138 TIENDA KOAJ PALATINO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42068";"139 TIENDA KOAJ CRA 62 A";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42147";"159 TIENDA KOAJ RESTREPO";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42163";"167 TIENDA KOAJ GRAN ESTACION";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42169";"170 TIENDA KOAJ UNIC. OCCIDENTE";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42183";"176 TIENDA KOAJ BULEVAR";"COADMINISTRADOR(A) DE TIENDA";1
"2025";"08. AGOSTO";"42185";"177 TIENDA KOAJ FONTIBON";"COADMINISTRADOR(A) DE TIENDA";1
