almacen,nom_oficio,ccosto,gestor,tipo_tienda,zona,logitud,latitud,mes,año,Total_activos,Fecha
003 TIENDA KOAJ 4,STAFF COMERCIAL 36 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,MAYO,2025,6,5/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL 36 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,NOVIEMBRE,2025,5,11/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL 36 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,OCTUBRE,2025,5,10/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL 36 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,SEPTIEMBRE,2025,6,9/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL 48 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,ABRIL,2025,2,4/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL 48 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,AGOSTO,2025,2,8/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL 48 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,ENERO,2025,3,1/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL 48 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,FEBRERO,2025,2,2/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL 48 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,JULIO,2025,2,7/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL 48 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,JUNIO,2025,2,6/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL 48 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,MARZO,2025,2,3/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL 48 H,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,MAYO,2025,2,5/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL TC,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,DICIEMBRE,2025,8,12/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL TC,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,ENERO,2026,7,1/2026
003 TIENDA KOAJ 4,STAFF COMERCIAL TC,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,NOVIEMBRE,2025,6,11/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL TC,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,OCTUBRE,2025,2,10/2025
003 TIENDA KOAJ 4,STAFF COMERCIAL TC,42022.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1158711342548,4.62922534747273,SEPTIEMBRE,2025,2,9/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ABRIL,2025,1,4/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,AGOSTO,2025,1,8/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,DICIEMBRE,2025,1,12/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ENERO,2025,1,1/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ENERO,2026,1,1/2026
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,FEBRERO,2025,1,2/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,JULIO,2025,1,7/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,JUNIO,2025,1,6/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MARZO,2025,1,3/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MAYO,2025,1,5/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,NOVIEMBRE,2025,1,11/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,OCTUBRE,2025,1,10/2025
009 TIENDA KOAJ GALERIAS,ADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,SEPTIEMBRE,2025,1,9/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ABRIL,2025,1,4/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,AGOSTO,2025,1,8/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,DICIEMBRE,2025,1,12/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ENERO,2025,1,1/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,FEBRERO,2025,1,2/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,JULIO,2025,1,7/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MARZO,2025,1,3/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MAYO,2025,1,5/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,NOVIEMBRE,2025,2,11/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,OCTUBRE,2025,2,10/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,SEPTIEMBRE,2025,1,9/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ABRIL,2025,1,4/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,AGOSTO,2025,1,8/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ENERO,2025,1,1/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,FEBRERO,2025,1,2/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,JULIO,2025,1,7/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,JUNIO,2025,1,6/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MARZO,2025,1,3/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MAYO,2025,1,5/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) TC,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,DICIEMBRE,2025,2,12/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) TC,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ENERO,2026,2,1/2026
009 TIENDA KOAJ GALERIAS,CAJERO(A) TC,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,NOVIEMBRE,2025,3,11/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) TC,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,OCTUBRE,2025,2,10/2025
009 TIENDA KOAJ GALERIAS,CAJERO(A) TC,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,SEPTIEMBRE,2025,1,9/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ABRIL,2025,1,4/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,AGOSTO,2025,1,8/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,DICIEMBRE,2025,1,12/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ENERO,2025,1,1/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ENERO,2026,1,1/2026
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,FEBRERO,2025,1,2/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,JULIO,2025,1,7/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,JUNIO,2025,1,6/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MARZO,2025,1,3/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MAYO,2025,1,5/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,NOVIEMBRE,2025,1,11/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,OCTUBRE,2025,1,10/2025
009 TIENDA KOAJ GALERIAS,COADMINISTRADOR(A) DE TIENDA,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,SEPTIEMBRE,2025,1,9/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ABRIL,2025,5,4/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,AGOSTO,2025,4,8/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,DICIEMBRE,2025,2,12/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ENERO,2025,3,1/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ENERO,2026,2,1/2026
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,FEBRERO,2025,3,2/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,JULIO,2025,4,7/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,JUNIO,2025,4,6/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MARZO,2025,4,3/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MAYO,2025,4,5/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,NOVIEMBRE,2025,2,11/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,OCTUBRE,2025,3,10/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 36 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,SEPTIEMBRE,2025,4,9/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ABRIL,2025,2,4/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,AGOSTO,2025,2,8/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ENERO,2025,2,1/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,FEBRERO,2025,2,2/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,JULIO,2025,2,7/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,JUNIO,2025,2,6/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MARZO,2025,2,3/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL 48 H,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,MAYO,2025,2,5/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL TC,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,DICIEMBRE,2025,11,12/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL TC,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,ENERO,2026,5,1/2026
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL TC,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,NOVIEMBRE,2025,10,11/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL TC,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,OCTUBRE,2025,4,10/2025
009 TIENDA KOAJ GALERIAS,STAFF COMERCIAL TC,42122.0,ANDRES SEGURA,Estándar,ZONA CENTRO,-74.0746307765837,4.6421587872524,SEPTIEMBRE,2025,2,9/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,ABRIL,2025,1,4/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,AGOSTO,2025,1,8/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,DICIEMBRE,2025,1,12/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,ENERO,2025,1,1/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,ENERO,2026,1,1/2026
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,FEBRERO,2025,1,2/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,JULIO,2025,1,7/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,JUNIO,2025,1,6/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,MARZO,2025,1,3/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,MAYO,2025,1,5/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,NOVIEMBRE,2025,1,11/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,OCTUBRE,2025,1,10/2025
012 TIENDA KOAJ SUBA IMPERIAL,ADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,SEPTIEMBRE,2025,1,9/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,ABRIL,2025,4,4/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,AGOSTO,2025,4,8/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,DICIEMBRE,2025,3,12/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,ENERO,2025,4,1/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,ENERO,2026,3,1/2026
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,FEBRERO,2025,3,2/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,JULIO,2025,4,7/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,JUNIO,2025,4,6/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,MARZO,2025,3,3/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,MAYO,2025,4,5/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,NOVIEMBRE,2025,3,11/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,OCTUBRE,2025,4,10/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 36 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,SEPTIEMBRE,2025,3,9/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 48 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,ABRIL,2025,2,4/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 48 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,AGOSTO,2025,2,8/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 48 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,ENERO,2025,2,1/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 48 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,FEBRERO,2025,2,2/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 48 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,JULIO,2025,2,7/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 48 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,JUNIO,2025,2,6/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 48 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,MARZO,2025,2,3/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) 48 H,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,MAYO,2025,1,5/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) TC,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,DICIEMBRE,2025,26,12/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) TC,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,ENERO,2026,9,1/2026
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) TC,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,NOVIEMBRE,2025,16,11/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) TC,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,OCTUBRE,2025,3,10/2025
012 TIENDA KOAJ SUBA IMPERIAL,CAJERO(A) TC,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,SEPTIEMBRE,2025,2,9/2025
012 TIENDA KOAJ SUBA IMPERIAL,COADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,ABRIL,2025,1,4/2025
012 TIENDA KOAJ SUBA IMPERIAL,COADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,AGOSTO,2025,1,8/2025
012 TIENDA KOAJ SUBA IMPERIAL,COADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,DICIEMBRE,2025,2,12/2025
012 TIENDA KOAJ SUBA IMPERIAL,COADMINISTRADOR(A) DE TIENDA,42118.0,ANGIE VEGA,Pareto,ZONA NORTE,-74.0954028765829,4.74906071525707,ENERO,2025,1,1/2025
